month,make,fuel_type,vehicle_type,number
2021-02,LAND ROVER,Others,Hatchback,
2021-02,M.G.,Petrol,Hatchback,
2021-02,M.G.,Others,Hatchback,
2021-02,MASERATI,Petrol,Hatchback,
2021-02,MASERATI,Diesel,Hatchback,
2021-02,MAXUS,Petrol,Hatchback,
2021-02,MAZDA,Petrol,Hatchback,19
2021-02,MAZDA,Diesel,Hatchback,
2021-02,MAZDA,Others,Hatchback,14
2021-02,MCLAREN,Petrol,Hatchback,
2021-02,MERCEDES BENZ,Petrol,Hatchback,74
2021-02,MERCEDES BENZ,Diesel,Hatchback,
2021-02,MERCEDES BENZ,Others,Hatchback,
2021-02,MINI,Petrol,Hatchback,27
2021-02,MINI,Others,Hatchback,
2021-02,MITSUBISHI,Petrol,Hatchback,3
2021-02,MITSUOKA,Petrol,Hatchback,
2021-02,NISSAN,Petrol,Hatchback,
2021-02,NISSAN,Others,Hatchback,4
2021-02,OPEL,Petrol,Hatchback,3
2021-02,OPEL,Diesel,Hatchback,
2021-02,PERODUA,Petrol,Hatchback,
2021-02,PEUGEOT,Petrol,Hatchback,
2021-02,PORSCHE,Petrol,Hatchback,
2021-02,PORSCHE,Others,Hatchback,
2021-02,RENAULT,Petrol,Hatchback,
2021-02,RENAULT,Diesel,Hatchback,
2021-02,ROLLS ROYCE,Petrol,Hatchback,
2021-02,SEAT,Petrol,Hatchback,2
2021-02,SKODA,Petrol,Hatchback,
2021-02,SSANGYONG,Petrol,Hatchback,
2021-02,SSANGYONG,Diesel,Hatchback,
2021-02,SUBARU,Petrol,Hatchback,
2021-02,SUBARU,Others,Hatchback,
2021-02,SUZUKI,Petrol,Hatchback,8
2021-02,SUZUKI,Others,Hatchback,18
2021-02,TESLA,Others,Hatchback,
2021-02,TOYOTA,Petrol,Hatchback,
2021-02,TOYOTA,Diesel,Hatchback,
2021-02,TOYOTA,Others,Hatchback,54
2021-02,VOLKSWAGEN,Petrol,Hatchback,12
2021-02,VOLVO,Petrol,Hatchback,
2021-02,VOLVO,Others,Hatchback,
2021-02,ALFA ROMEO,Petrol,Sedan,2
2021-02,ALPINE,Petrol,Sedan,
2021-02,ASTON MARTIN,Petrol,Sedan,
2021-02,AUDI,Petrol,Sedan,26
2021-02,AUDI,Others,Sedan,22
2021-02,B.M.W.,Petrol,Sedan,115
2021-02,B.M.W.,Others,Sedan,68
2021-02,BENTLEY,Petrol,Sedan,1
2021-02,BYD,Others,Sedan,
2021-02,CITROEN,Petrol,Sedan,
2021-02,DATSUN,Petrol,Sedan,
2021-02,FERRARI,Petrol,Sedan,
2021-02,FIAT,Petrol,Sedan,1
2021-02,FORD,Petrol,Sedan,
2021-02,HONDA,Petrol,Sedan,21
2021-02,HONDA,Others,Sedan,1
2021-02,HYUNDAI,Petrol,Sedan,135
2021-02,HYUNDAI,Others,Sedan,
2021-02,INFINITI,Petrol,Sedan,
2021-02,JAGUAR,Petrol,Sedan,6
2021-02,JAGUAR,Diesel,Sedan,
2021-02,JAGUAR,Others,Sedan,
2021-02,JEEP,Petrol,Sedan,
2021-02,KIA,Petrol,Sedan,50
2021-02,KIA,Diesel,Sedan,
2021-02,KIA,Others,Sedan,
2021-02,LAMBORGHINI,Petrol,Sedan,
2021-02,LAND ROVER,Petrol,Sedan,
2021-02,LAND ROVER,Diesel,Sedan,
2021-02,LAND ROVER,Others,Sedan,
2021-02,M.G.,Petrol,Sedan,
2021-02,M.G.,Others,Sedan,
2021-02,MASERATI,Petrol,Sedan,4
2021-02,MASERATI,Diesel,Sedan,1
2021-02,MAXUS,Petrol,Sedan,
2021-02,MAZDA,Petrol,Sedan,21
2021-02,MAZDA,Diesel,Sedan,2
2021-02,MAZDA,Others,Sedan,99
2021-02,MCLAREN,Petrol,Sedan,
2021-02,MERCEDES BENZ,Petrol,Sedan,120
2021-02,MERCEDES BENZ,Diesel,Sedan,4
2021-02,MERCEDES BENZ,Others,Sedan,17
2021-02,MINI,Petrol,Sedan,
2021-02,MINI,Others,Sedan,
2021-02,MITSUBISHI,Petrol,Sedan,36
2021-02,MITSUOKA,Petrol,Sedan,
2021-02,NISSAN,Petrol,Sedan,12
2021-02,NISSAN,Others,Sedan,
2021-02,OPEL,Petrol,Sedan,
2021-02,OPEL,Diesel,Sedan,
2021-02,PERODUA,Petrol,Sedan,2
2021-02,PEUGEOT,Petrol,Sedan,
2021-02,PORSCHE,Petrol,Sedan,3
2021-02,PORSCHE,Others,Sedan,17
2021-02,RENAULT,Petrol,Sedan,
2021-02,RENAULT,Diesel,Sedan,
2021-02,ROLLS ROYCE,Petrol,Sedan,5
2021-02,SEAT,Petrol,Sedan,10
2021-02,SKODA,Petrol,Sedan,23
2021-02,SSANGYONG,Petrol,Sedan,
2021-02,SSANGYONG,Diesel,Sedan,
2021-02,SUBARU,Petrol,Sedan,
2021-02,SUBARU,Others,Sedan,
2021-02,SUZUKI,Petrol,Sedan,
2021-02,SUZUKI,Others,Sedan,
2021-02,TESLA,Others,Sedan,3
2021-02,TOYOTA,Petrol,Sedan,125
2021-02,TOYOTA,Diesel,Sedan,
2021-02,TOYOTA,Others,Sedan,80
2021-02,VOLKSWAGEN,Petrol,Sedan,4
2021-02,VOLVO,Petrol,Sedan,12
2021-02,VOLVO,Others,Sedan,
2021-02,ALFA ROMEO,Petrol,Multi-purpose Vehicle/Station-wagon,
2021-02,ALPINE,Petrol,Multi-purpose Vehicle/Station-wagon,
2021-02,ASTON MARTIN,Petrol,Multi-purpose Vehicle/Station-wagon,
2021-02,AUDI,Petrol,Multi-purpose Vehicle/Station-wagon,1
2021-02,AUDI,Others,Multi-purpose Vehicle/Station-wagon,2
2021-02,B.M.W.,Petrol,Multi-purpose Vehicle/Station-wagon,
2021-02,B.M.W.,Others,Multi-purpose Vehicle/Station-wagon,
2021-02,BENTLEY,Petrol,Multi-purpose Vehicle/Station-wagon,
2021-02,BYD,Others,Multi-purpose Vehicle/Station-wagon,1
2021-02,CITROEN,Petrol,Multi-purpose Vehicle/Station-wagon,13
2021-02,DATSUN,Petrol,Multi-purpose Vehicle/Station-wagon,
2021-02,FERRARI,Petrol,Multi-purpose Vehicle/Station-wagon,
2021-02,FIAT,Petrol,Multi-purpose Vehicle/Station-wagon,
2021-02,FORD,Petrol,Multi-purpose Vehicle/Station-wagon,
