year,make,fuel,type,number
2020,SKODA,Diesel,Multi-purpose Vehicle/Station-wagon,
2020,SMART,Petrol,Multi-purpose Vehicle/Station-wagon,
2020,SMART,Others,Multi-purpose Vehicle/Station-wagon,
2020,SSANGYONG,Petrol,Multi-purpose Vehicle/Station-wagon,
2020,SSANGYONG,Diesel,Multi-purpose Vehicle/Station-wagon,32
2020,SUBARU,Petrol,Multi-purpose Vehicle/Station-wagon,4
2020,SUBARU,Others,Multi-purpose Vehicle/Station-wagon,
2020,SUZUKI,Petrol,Multi-purpose Vehicle/Station-wagon,
2020,SUZUKI,Others,Multi-purpose Vehicle/Station-wagon,
2020,TESLA,Others,Multi-purpose Vehicle/Station-wagon,1
2020,THE LONDON TAXI CO,Diesel,Multi-purpose Vehicle/Station-wagon,
2020,TOYO ACE,Petrol,Multi-purpose Vehicle/Station-wagon,
2020,TOYOTA,Petrol,Multi-purpose Vehicle/Station-wagon,1276
2020,TOYOTA,Diesel,Multi-purpose Vehicle/Station-wagon,2
2020,TOYOTA,Others,Multi-purpose Vehicle/Station-wagon,1473
2020,TRIUMPH,Petrol,Multi-purpose Vehicle/Station-wagon,
2020,VOLKSWAGEN,Petrol,Multi-purpose Vehicle/Station-wagon,458
2020,VOLKSWAGEN,Diesel,Multi-purpose Vehicle/Station-wagon,
2020,VOLVO,Petrol,Multi-purpose Vehicle/Station-wagon,43
2020,VOLVO,Diesel,Multi-purpose Vehicle/Station-wagon,
2020,VOLVO,Others,Multi-purpose Vehicle/Station-wagon,
2020,ALFA ROMEO,Petrol,Sports Utility Vehicle,16
2020,ALPINA,Petrol,Sports Utility Vehicle,
2020,ALPINA,Diesel,Sports Utility Vehicle,
2020,ALPINE,Petrol,Sports Utility Vehicle,
2020,ASTON MARTIN,Petrol,Sports Utility Vehicle,11
2020,AUDI,Petrol,Sports Utility Vehicle,1028
2020,AUDI,Diesel,Sports Utility Vehicle,
2020,AUDI,Others,Sports Utility Vehicle,24
2020,AUSTIN,Petrol,Sports Utility Vehicle,
2020,AUSTIN,Diesel,Sports Utility Vehicle,
2020,B.M.W.,Petrol,Sports Utility Vehicle,1465
2020,B.M.W.,Diesel,Sports Utility Vehicle,
2020,B.M.W.,Others,Sports Utility Vehicle,10
2020,BENTLEY,Petrol,Sports Utility Vehicle,25
2020,BENTLEY,Diesel,Sports Utility Vehicle,
2020,BLUECAR,Others,Sports Utility Vehicle,
2020,BYD,Others,Sports Utility Vehicle,
2020,CHERY,Petrol,Sports Utility Vehicle,
2020,CHEVROLET,Petrol,Sports Utility Vehicle,
2020,CHRYSLER,Petrol,Sports Utility Vehicle,
2020,CHRYSLER,Diesel,Sports Utility Vehicle,
2020,CITROEN,Petrol,Sports Utility Vehicle,112
2020,CITROEN,Diesel,Sports Utility Vehicle,
2020,CITROEN,Others,Sports Utility Vehicle,
2020,DAIHATSU,Petrol,Sports Utility Vehicle,
2020,DAIMLER,Petrol,Sports Utility Vehicle,
2020,DATSUN,Petrol,Sports Utility Vehicle,
2020,FERRARI,Petrol,Sports Utility Vehicle,
2020,FIAT,Petrol,Sports Utility Vehicle,
2020,FORD,Petrol,Sports Utility Vehicle,
2020,FORD,Diesel,Sports Utility Vehicle,
2020,FORD,Others,Sports Utility Vehicle,
2020,HONDA,Petrol,Sports Utility Vehicle,1160
2020,HONDA,Others,Sports Utility Vehicle,158
2020,HYUNDAI,Petrol,Sports Utility Vehicle,350
2020,HYUNDAI,Diesel,Sports Utility Vehicle,
2020,HYUNDAI,Others,Sports Utility Vehicle,21
2020,INFINITI,Petrol,Sports Utility Vehicle,50
2020,INFINITI,Diesel,Sports Utility Vehicle,
2020,INFINITI,Others,Sports Utility Vehicle,
2020,INTERNATIONAL,Petrol,Sports Utility Vehicle,1
2020,JAGUAR,Petrol,Sports Utility Vehicle,141
2020,JAGUAR,Diesel,Sports Utility Vehicle,
2020,JAGUAR,Others,Sports Utility Vehicle,10
2020,JEEP,Petrol,Sports Utility Vehicle,45
2020,JEEP,Diesel,Sports Utility Vehicle,1
2020,KIA,Petrol,Sports Utility Vehicle,530
2020,KIA,Diesel,Sports Utility Vehicle,97
2020,KIA,Others,Sports Utility Vehicle,
2020,KOENIGSEGG,Petrol,Sports Utility Vehicle,
2020,LAMBORGHINI,Petrol,Sports Utility Vehicle,25
2020,LANCIA,Petrol,Sports Utility Vehicle,
2020,LAND ROVER,Petrol,Sports Utility Vehicle,101
2020,LAND ROVER,Diesel,Sports Utility Vehicle,9
2020,LAND ROVER,Others,Sports Utility Vehicle,228
2020,LOTUS,Petrol,Sports Utility Vehicle,
2020,M.G.,Petrol,Sports Utility Vehicle,311
2020,M.G.,Others,Sports Utility Vehicle,34
2020,MARCOS,Petrol,Sports Utility Vehicle,
2020,MASERATI,Petrol,Sports Utility Vehicle,60
2020,MASERATI,Diesel,Sports Utility Vehicle,
2020,MAXUS,Petrol,Sports Utility Vehicle,
2020,MAZDA,Petrol,Sports Utility Vehicle,795
2020,MAZDA,Diesel,Sports Utility Vehicle,
2020,MAZDA,Others,Sports Utility Vehicle,2
2020,Mclaren,Petrol,Sports Utility Vehicle,
2020,MERCEDES BENZ,Petrol,Sports Utility Vehicle,1844
2020,MERCEDES BENZ,Diesel,Sports Utility Vehicle,75
2020,MERCEDES BENZ,Others,Sports Utility Vehicle,441
2020,MINI,Petrol,Sports Utility Vehicle,3
2020,MINI,Diesel,Sports Utility Vehicle,
2020,MINI,Others,Sports Utility Vehicle,
2020,MITSUBISHI,Petrol,Sports Utility Vehicle,704
2020,MITSUBISHI,Diesel,Sports Utility Vehicle,
2020,MITSUBISHI,Others,Sports Utility Vehicle,
2020,MITSUOKA,Petrol,Sports Utility Vehicle,
2020,MORRIS,Petrol,Sports Utility Vehicle,
2020,NISSAN,Petrol,Sports Utility Vehicle,159
2020,NISSAN,Others,Sports Utility Vehicle,298
2020,OPEL,Petrol,Sports Utility Vehicle,131
2020,OPEL,Diesel,Sports Utility Vehicle,2
2020,PAGANI,Petrol,Sports Utility Vehicle,
2020,PERODUA,Petrol,Sports Utility Vehicle,
2020,PEUGEOT,Petrol,Sports Utility Vehicle,264
2020,PEUGEOT,Diesel,Sports Utility Vehicle,
2020,PONTIAC,Petrol,Sports Utility Vehicle,
2020,PORSCHE,Petrol,Sports Utility Vehicle,358
2020,PORSCHE,Diesel,Sports Utility Vehicle,
2020,PORSCHE,Others,Sports Utility Vehicle,2
2020,RAMBLER,Petrol,Sports Utility Vehicle,
2020,RANGE ROVER,Petrol,Sports Utility Vehicle,
2020,RANGE ROVER,Diesel,Sports Utility Vehicle,
2020,RANGE ROVER,Others,Sports Utility Vehicle,1
2020,RENAULT,Petrol,Sports Utility Vehicle,12
2020,RENAULT,Diesel,Sports Utility Vehicle,
2020,RENAULT,Others,Sports Utility Vehicle,
2020,ROLLS ROYCE,Petrol,Sports Utility Vehicle,14
2020,ROVER,Petrol,Sports Utility Vehicle,
2020,RUF,Petrol,Sports Utility Vehicle,
2020,SEAT,Petrol,Sports Utility Vehicle,130
2020,SEAT,Diesel,Sports Utility Vehicle,
2020,SKODA,Petrol,Sports Utility Vehicle,323
2020,SKODA,Diesel,Sports Utility Vehicle,
2020,SMART,Petrol,Sports Utility Vehicle,
2020,SMART,Others,Sports Utility Vehicle,
2020,SSANGYONG,Petrol,Sports Utility Vehicle,71
2020,SSANGYONG,Diesel,Sports Utility Vehicle,129
2020,SUBARU,Petrol,Sports Utility Vehicle,589
2020,SUBARU,Others,Sports Utility Vehicle,110
2020,SUZUKI,Petrol,Sports Utility Vehicle,36
2020,SUZUKI,Others,Sports Utility Vehicle,
2020,TESLA,Others,Sports Utility Vehicle,
2020,THE LONDON TAXI CO,Diesel,Sports Utility Vehicle,
2020,TOYO ACE,Petrol,Sports Utility Vehicle,
2020,TOYOTA,Petrol,Sports Utility Vehicle,1568
2020,TOYOTA,Diesel,Sports Utility Vehicle,1
2020,TOYOTA,Others,Sports Utility Vehicle,236
2020,TRIUMPH,Petrol,Sports Utility Vehicle,
2020,VOLKSWAGEN,Petrol,Sports Utility Vehicle,139
2020,VOLKSWAGEN,Diesel,Sports Utility Vehicle,
2020,VOLVO,Petrol,Sports Utility Vehicle,452
2020,VOLVO,Diesel,Sports Utility Vehicle,
2020,VOLVO,Others,Sports Utility Vehicle,2
2020,ALFA ROMEO,Petrol,Coupe/ Convertible,
2020,ALPINA,Petrol,Coupe/ Convertible,5
2020,ALPINA,Diesel,Coupe/ Convertible,
2020,ALPINE,Petrol,Coupe/ Convertible,7
2020,ASTON MARTIN,Petrol,Coupe/ Convertible,17
2020,AUDI,Petrol,Coupe/ Convertible,13
2020,AUDI,Diesel,Coupe/ Convertible,
2020,AUDI,Others,Coupe/ Convertible,12
2020,AUSTIN,Petrol,Coupe/ Convertible,
2020,AUSTIN,Diesel,Coupe/ Convertible,
2020,B.M.W.,Petrol,Coupe/ Convertible,101
2020,B.M.W.,Diesel,Coupe/ Convertible,
2020,B.M.W.,Others,Coupe/ Convertible,3
2020,BENTLEY,Petrol,Coupe/ Convertible,25
2020,BENTLEY,Diesel,Coupe/ Convertible,
2020,BLUECAR,Others,Coupe/ Convertible,
2020,BYD,Others,Coupe/ Convertible,
2020,CHERY,Petrol,Coupe/ Convertible,
2020,CHEVROLET,Petrol,Coupe/ Convertible,1
2020,CHRYSLER,Petrol,Coupe/ Convertible,
2020,CHRYSLER,Diesel,Coupe/ Convertible,
2020,CITROEN,Petrol,Coupe/ Convertible,
2020,CITROEN,Diesel,Coupe/ Convertible,
2020,CITROEN,Others,Coupe/ Convertible,
2020,DAIHATSU,Petrol,Coupe/ Convertible,
2020,DAIMLER,Petrol,Coupe/ Convertible,1
2020,DATSUN,Petrol,Coupe/ Convertible,2
2020,FERRARI,Petrol,Coupe/ Convertible,44
2020,FIAT,Petrol,Coupe/ Convertible,3
2020,FORD,Petrol,Coupe/ Convertible,15
2020,FORD,Diesel,Coupe/ Convertible,
2020,FORD,Others,Coupe/ Convertible,
2020,HONDA,Petrol,Coupe/ Convertible,2
2020,HONDA,Others,Coupe/ Convertible,
2020,HYUNDAI,Petrol,Coupe/ Convertible,
2020,HYUNDAI,Diesel,Coupe/ Convertible,
2020,HYUNDAI,Others,Coupe/ Convertible,
2020,INFINITI,Petrol,Coupe/ Convertible,9
2020,INFINITI,Diesel,Coupe/ Convertible,
2020,INFINITI,Others,Coupe/ Convertible,
2020,INTERNATIONAL,Petrol,Coupe/ Convertible,
2020,JAGUAR,Petrol,Coupe/ Convertible,3
2020,JAGUAR,Diesel,Coupe/ Convertible,
2020,JAGUAR,Others,Coupe/ Convertible,
2020,JEEP,Petrol,Coupe/ Convertible,
2020,JEEP,Diesel,Coupe/ Convertible,
2020,KIA,Petrol,Coupe/ Convertible,
2020,KIA,Diesel,Coupe/ Convertible,
2020,KIA,Others,Coupe/ Convertible,
2020,KOENIGSEGG,Petrol,Coupe/ Convertible,
2020,LAMBORGHINI,Petrol,Coupe/ Convertible,17
2020,LANCIA,Petrol,Coupe/ Convertible,
2020,LAND ROVER,Petrol,Coupe/ Convertible,
2020,LAND ROVER,Diesel,Coupe/ Convertible,
2020,LAND ROVER,Others,Coupe/ Convertible,
2020,LOTUS,Petrol,Coupe/ Convertible,5
2020,M.G.,Petrol,Coupe/ Convertible,
2020,M.G.,Others,Coupe/ Convertible,
2020,MARCOS,Petrol,Coupe/ Convertible,
2020,MASERATI,Petrol,Coupe/ Convertible,4
2020,MASERATI,Diesel,Coupe/ Convertible,
2020,MAXUS,Petrol,Coupe/ Convertible,
2020,MAZDA,Petrol,Coupe/ Convertible,8
2020,MAZDA,Diesel,Coupe/ Convertible,
2020,MAZDA,Others,Coupe/ Convertible,
2020,Mclaren,Petrol,Coupe/ Convertible,16
2020,MERCEDES BENZ,Petrol,Coupe/ Convertible,680
2020,MERCEDES BENZ,Diesel,Coupe/ Convertible,3
2020,MERCEDES BENZ,Others,Coupe/ Convertible,108
2020,MINI,Petrol,Coupe/ Convertible,24
2020,MINI,Diesel,Coupe/ Convertible,
2020,MINI,Others,Coupe/ Convertible,
2020,MITSUBISHI,Petrol,Coupe/ Convertible,
2020,MITSUBISHI,Diesel,Coupe/ Convertible,
2020,MITSUBISHI,Others,Coupe/ Convertible,
2020,MITSUOKA,Petrol,Coupe/ Convertible,2
2020,MORRIS,Petrol,Coupe/ Convertible,
2020,NISSAN,Petrol,Coupe/ Convertible,2
2020,NISSAN,Others,Coupe/ Convertible,
2020,OPEL,Petrol,Coupe/ Convertible,
2020,OPEL,Diesel,Coupe/ Convertible,
2020,PAGANI,Petrol,Coupe/ Convertible,
2020,PERODUA,Petrol,Coupe/ Convertible,
2020,PEUGEOT,Petrol,Coupe/ Convertible,
2020,PEUGEOT,Diesel,Coupe/ Convertible,
2020,PONTIAC,Petrol,Coupe/ Convertible,1
2020,PORSCHE,Petrol,Coupe/ Convertible,165
2020,PORSCHE,Diesel,Coupe/ Convertible,
2020,PORSCHE,Others,Coupe/ Convertible,
2020,RAMBLER,Petrol,Coupe/ Convertible,
2020,RANGE ROVER,Petrol,Coupe/ Convertible,
2020,RANGE ROVER,Diesel,Coupe/ Convertible,
2020,RANGE ROVER,Others,Coupe/ Convertible,
2020,RENAULT,Petrol,Coupe/ Convertible,
2020,RENAULT,Diesel,Coupe/ Convertible,
2020,RENAULT,Others,Coupe/ Convertible,
2020,ROLLS ROYCE,Petrol,Coupe/ Convertible,18
2020,ROVER,Petrol,Coupe/ Convertible,
2020,RUF,Petrol,Coupe/ Convertible,
2020,SEAT,Petrol,Coupe/ Convertible,
2020,SEAT,Diesel,Coupe/ Convertible,
2020,SKODA,Petrol,Coupe/ Convertible,
2020,SKODA,Diesel,Coupe/ Convertible,
2020,SMART,Petrol,Coupe/ Convertible,
2020,SMART,Others,Coupe/ Convertible,
2020,SSANGYONG,Petrol,Coupe/ Convertible,
2020,SSANGYONG,Diesel,Coupe/ Convertible,
2020,SUBARU,Petrol,Coupe/ Convertible,1
2020,SUBARU,Others,Coupe/ Convertible,
2020,SUZUKI,Petrol,Coupe/ Convertible,
2020,SUZUKI,Others,Coupe/ Convertible,
2020,TESLA,Others,Coupe/ Convertible,
2020,THE LONDON TAXI CO,Diesel,Coupe/ Convertible,
2020,TOYO ACE,Petrol,Coupe/ Convertible,
2020,TOYOTA,Petrol,Coupe/ Convertible,28
2020,TOYOTA,Diesel,Coupe/ Convertible,
2020,TOYOTA,Others,Coupe/ Convertible,
2020,TRIUMPH,Petrol,Coupe/ Convertible,1
2020,VOLKSWAGEN,Petrol,Coupe/ Convertible,16
2020,VOLKSWAGEN,Diesel,Coupe/ Convertible,
2020,VOLVO,Petrol,Coupe/ Convertible,
2020,VOLVO,Diesel,Coupe/ Convertible,
2020,VOLVO,Others,Coupe/ Convertible,
2021,ALFA ROMEO,Petrol,Hatchback,
2021,ALPINA,Diesel,Hatchback,
2021,ALPINE,Petrol,Hatchback,
2021,ASTON MARTIN,Petrol,Hatchback,
2021,AUDI,Petrol,Hatchback,34
2021,AUDI,Others,Hatchback,339
2021,AUSTIN,Petrol,Hatchback,1
2021,B.M.W.,Petrol,Hatchback,1438
2021,B.M.W.,Diesel,Hatchback,
2021,B.M.W.,Others,Hatchback,9
2021,BENTLEY,Petrol,Hatchback,
2021,BLUECAR,Others,Hatchback,30
2021,BYD,Others,Hatchback,25
2021,CITROEN,Petrol,Hatchback,
2021,DAIHATSU,Petrol,Hatchback,
2021,DATSUN,Petrol,Hatchback,
2021,FERRARI,Petrol,Hatchback,
2021,FERRARI,Others,Hatchback,
2021,FIAT,Petrol,Hatchback,3
2021,FORD,Petrol,Hatchback,1
2021,HONDA,Petrol,Hatchback,820
2021,HONDA,Others,Hatchback,212
2021,HYUNDAI,Petrol,Hatchback,34
2021,HYUNDAI,Others,Hatchback,124
2021,INFINITI,Petrol,Hatchback,
2021,JAGUAR,Petrol,Hatchback,
2021,JAGUAR,Diesel,Hatchback,
2021,JAGUAR,Others,Hatchback,
2021,JEEP,Petrol,Hatchback,
2021,JEEP,Others,Hatchback,
2021,KIA,Petrol,Hatchback,11
2021,KIA,Diesel,Hatchback,
2021,KIA,Others,Hatchback,
2021,LAMBORGHINI,Petrol,Hatchback,
2021,LAND ROVER,Petrol,Hatchback,
2021,LAND ROVER,Diesel,Hatchback,
2021,LAND ROVER,Others,Hatchback,
2021,LOTUS,Petrol,Hatchback,
2021,M.G.,Petrol,Hatchback,
2021,M.G.,Others,Hatchback,
2021,MASERATI,Petrol,Hatchback,
2021,MASERATI,Diesel,Hatchback,
2021,MASERATI,Others,Hatchback,
2021,MAXUS,Petrol,Hatchback,
2021,MAZDA,Petrol,Hatchback,131
2021,MAZDA,Diesel,Hatchback,
2021,MAZDA,Others,Hatchback,131
2021,Mclaren,Petrol,Hatchback,
2021,MERCEDES BENZ,Petrol,Hatchback,405
2021,MERCEDES BENZ,Diesel,Hatchback,
2021,MERCEDES BENZ,Others,Hatchback,
2021,MINI,Petrol,Hatchback,386
2021,MINI,Others,Hatchback,39
2021,MITSUBISHI,Petrol,Hatchback,43
2021,MITSUOKA,Petrol,Hatchback,
2021,MORGAN,Petrol,Hatchback,
2021,NISSAN,Petrol,Hatchback,28
2021,NISSAN,Others,Hatchback,254
2021,OPEL,Petrol,Hatchback,94
2021,OPEL,Diesel,Hatchback,1
2021,PERODUA,Petrol,Hatchback,7
2021,PEUGEOT,Petrol,Hatchback,16
2021,POLESTAR,Others,Hatchback,
2021,PORSCHE,Petrol,Hatchback,1
2021,PORSCHE,Others,Hatchback,
2021,RENAULT,Petrol,Hatchback,2
2021,RENAULT,Diesel,Hatchback,
2021,RENAULT,Others,Hatchback,2
2021,ROLLS ROYCE,Petrol,Hatchback,
2021,SEAT,Petrol,Hatchback,30
2021,SEAT,Others,Hatchback,10
2021,SKODA,Petrol,Hatchback,71
2021,SKODA,Others,Hatchback,
2021,SSANGYONG,Petrol,Hatchback,
2021,SSANGYONG,Diesel,Hatchback,
2021,SUBARU,Petrol,Hatchback,5
2021,SUBARU,Others,Hatchback,
2021,SUZUKI,Petrol,Hatchback,87
2021,SUZUKI,Others,Hatchback,224
2021,TESLA,Others,Hatchback,2
2021,TOYOTA,Petrol,Hatchback,31
2021,TOYOTA,Diesel,Hatchback,
2021,TOYOTA,Others,Hatchback,507
2021,VOLKSWAGEN,Petrol,Hatchback,129
2021,VOLKSWAGEN,Others,Hatchback,102
2021,VOLVO,Petrol,Hatchback,
2021,VOLVO,Others,Hatchback,
2021,ALFA ROMEO,Petrol,Sedan,24
2021,ALPINA,Diesel,Sedan,
2021,ALPINE,Petrol,Sedan,
2021,ASTON MARTIN,Petrol,Sedan,
2021,AUDI,Petrol,Sedan,89
2021,AUDI,Others,Sedan,495
2021,AUSTIN,Petrol,Sedan,
2021,B.M.W.,Petrol,Sedan,1192
2021,B.M.W.,Diesel,Sedan,2
2021,B.M.W.,Others,Sedan,644
2021,BENTLEY,Petrol,Sedan,37
2021,BLUECAR,Others,Sedan,
2021,BYD,Others,Sedan,
2021,CITROEN,Petrol,Sedan,1
2021,DAIHATSU,Petrol,Sedan,
2021,DATSUN,Petrol,Sedan,1
2021,FERRARI,Petrol,Sedan,
2021,FERRARI,Others,Sedan,
2021,FIAT,Petrol,Sedan,2
2021,FORD,Petrol,Sedan,
2021,HONDA,Petrol,Sedan,526
2021,HONDA,Others,Sedan,5
2021,HYUNDAI,Petrol,Sedan,2153
2021,HYUNDAI,Others,Sedan,
2021,INFINITI,Petrol,Sedan,3
2021,JAGUAR,Petrol,Sedan,43
2021,JAGUAR,Diesel,Sedan,1
2021,JAGUAR,Others,Sedan,
2021,JEEP,Petrol,Sedan,
2021,JEEP,Others,Sedan,
2021,KIA,Petrol,Sedan,657
2021,KIA,Diesel,Sedan,
2021,KIA,Others,Sedan,
2021,LAMBORGHINI,Petrol,Sedan,
2021,LAND ROVER,Petrol,Sedan,
2021,LAND ROVER,Diesel,Sedan,
2021,LAND ROVER,Others,Sedan,
2021,LOTUS,Petrol,Sedan,
2021,M.G.,Petrol,Sedan,
2021,M.G.,Others,Sedan,
2021,MASERATI,Petrol,Sedan,31
2021,MASERATI,Diesel,Sedan,1
2021,MASERATI,Others,Sedan,12
2021,MAXUS,Petrol,Sedan,
2021,MAZDA,Petrol,Sedan,288
2021,MAZDA,Diesel,Sedan,14
2021,MAZDA,Others,Sedan,1095
2021,Mclaren,Petrol,Sedan,
2021,MERCEDES BENZ,Petrol,Sedan,1577
2021,MERCEDES BENZ,Diesel,Sedan,36
2021,MERCEDES BENZ,Others,Sedan,640
2021,MINI,Petrol,Sedan,
2021,MINI,Others,Sedan,
2021,MITSUBISHI,Petrol,Sedan,334
2021,MITSUOKA,Petrol,Sedan,2
2021,MORGAN,Petrol,Sedan,
2021,NISSAN,Petrol,Sedan,214
2021,NISSAN,Others,Sedan,1
2021,OPEL,Petrol,Sedan,
2021,OPEL,Diesel,Sedan,
2021,PERODUA,Petrol,Sedan,11
2021,PEUGEOT,Petrol,Sedan,1
2021,POLESTAR,Others,Sedan,10
2021,PORSCHE,Petrol,Sedan,45
2021,PORSCHE,Others,Sedan,110
2021,RENAULT,Petrol,Sedan,
2021,RENAULT,Diesel,Sedan,
2021,RENAULT,Others,Sedan,
2021,ROLLS ROYCE,Petrol,Sedan,43
2021,SEAT,Petrol,Sedan,30
2021,SEAT,Others,Sedan,
2021,SKODA,Petrol,Sedan,94
2021,SKODA,Others,Sedan,82
2021,SSANGYONG,Petrol,Sedan,
2021,SSANGYONG,Diesel,Sedan,
2021,SUBARU,Petrol,Sedan,6
2021,SUBARU,Others,Sedan,
2021,SUZUKI,Petrol,Sedan,
2021,SUZUKI,Others,Sedan,
2021,TESLA,Others,Sedan,920
2021,TOYOTA,Petrol,Sedan,1873
2021,TOYOTA,Diesel,Sedan,
2021,TOYOTA,Others,Sedan,1427
2021,VOLKSWAGEN,Petrol,Sedan,108
2021,VOLKSWAGEN,Others,Sedan,
2021,VOLVO,Petrol,Sedan,57
2021,VOLVO,Others,Sedan,35
2021,ALFA ROMEO,Petrol,Multi-purpose Vehicle/Station-wagon,
2021,ALPINA,Diesel,Multi-purpose Vehicle/Station-wagon,
2021,ALPINE,Petrol,Multi-purpose Vehicle/Station-wagon,
2021,ASTON MARTIN,Petrol,Multi-purpose Vehicle/Station-wagon,
2021,AUDI,Petrol,Multi-purpose Vehicle/Station-wagon,5
2021,AUDI,Others,Multi-purpose Vehicle/Station-wagon,17
2021,AUSTIN,Petrol,Multi-purpose Vehicle/Station-wagon,1
2021,B.M.W.,Petrol,Multi-purpose Vehicle/Station-wagon,36
2021,B.M.W.,Diesel,Multi-purpose Vehicle/Station-wagon,
2021,B.M.W.,Others,Multi-purpose Vehicle/Station-wagon,
2021,BENTLEY,Petrol,Multi-purpose Vehicle/Station-wagon,
2021,BLUECAR,Others,Multi-purpose Vehicle/Station-wagon,
2021,BYD,Others,Multi-purpose Vehicle/Station-wagon,64
2021,CITROEN,Petrol,Multi-purpose Vehicle/Station-wagon,145
2021,DAIHATSU,Petrol,Multi-purpose Vehicle/Station-wagon,
2021,DATSUN,Petrol,Multi-purpose Vehicle/Station-wagon,
2021,FERRARI,Petrol,Multi-purpose Vehicle/Station-wagon,
2021,FERRARI,Others,Multi-purpose Vehicle/Station-wagon,
2021,FIAT,Petrol,Multi-purpose Vehicle/Station-wagon,
2021,FORD,Petrol,Multi-purpose Vehicle/Station-wagon,
2021,HONDA,Petrol,Multi-purpose Vehicle/Station-wagon,1315
2021,HONDA,Others,Multi-purpose Vehicle/Station-wagon,507
2021,HYUNDAI,Petrol,Multi-purpose Vehicle/Station-wagon,22
2021,HYUNDAI,Others,Multi-purpose Vehicle/Station-wagon,
2021,INFINITI,Petrol,Multi-purpose Vehicle/Station-wagon,
2021,JAGUAR,Petrol,Multi-purpose Vehicle/Station-wagon,
2021,JAGUAR,Diesel,Multi-purpose Vehicle/Station-wagon,
2021,JAGUAR,Others,Multi-purpose Vehicle/Station-wagon,
2021,JEEP,Petrol,Multi-purpose Vehicle/Station-wagon,
2021,JEEP,Others,Multi-purpose Vehicle/Station-wagon,
2021,KIA,Petrol,Multi-purpose Vehicle/Station-wagon,
2021,KIA,Diesel,Multi-purpose Vehicle/Station-wagon,54
2021,KIA,Others,Multi-purpose Vehicle/Station-wagon,282
2021,LAMBORGHINI,Petrol,Multi-purpose Vehicle/Station-wagon,
2021,LAND ROVER,Petrol,Multi-purpose Vehicle/Station-wagon,
2021,LAND ROVER,Diesel,Multi-purpose Vehicle/Station-wagon,1
2021,LAND ROVER,Others,Multi-purpose Vehicle/Station-wagon,
2021,LOTUS,Petrol,Multi-purpose Vehicle/Station-wagon,
2021,M.G.,Petrol,Multi-purpose Vehicle/Station-wagon,
2021,M.G.,Others,Multi-purpose Vehicle/Station-wagon,12
2021,MASERATI,Petrol,Multi-purpose Vehicle/Station-wagon,
2021,MASERATI,Diesel,Multi-purpose Vehicle/Station-wagon,
2021,MASERATI,Others,Multi-purpose Vehicle/Station-wagon,
2021,MAXUS,Petrol,Multi-purpose Vehicle/Station-wagon,17
2021,MAZDA,Petrol,Multi-purpose Vehicle/Station-wagon,5
2021,MAZDA,Diesel,Multi-purpose Vehicle/Station-wagon,
2021,MAZDA,Others,Multi-purpose Vehicle/Station-wagon,
2021,Mclaren,Petrol,Multi-purpose Vehicle/Station-wagon,
2021,MERCEDES BENZ,Petrol,Multi-purpose Vehicle/Station-wagon,39
2021,MERCEDES BENZ,Diesel,Multi-purpose Vehicle/Station-wagon,10
2021,MERCEDES BENZ,Others,Multi-purpose Vehicle/Station-wagon,7
2021,MINI,Petrol,Multi-purpose Vehicle/Station-wagon,8
2021,MINI,Others,Multi-purpose Vehicle/Station-wagon,
2021,MITSUBISHI,Petrol,Multi-purpose Vehicle/Station-wagon,
2021,MITSUOKA,Petrol,Multi-purpose Vehicle/Station-wagon,
2021,MORGAN,Petrol,Multi-purpose Vehicle/Station-wagon,
2021,NISSAN,Petrol,Multi-purpose Vehicle/Station-wagon,9
2021,NISSAN,Others,Multi-purpose Vehicle/Station-wagon,486
2021,OPEL,Petrol,Multi-purpose Vehicle/Station-wagon,
2021,OPEL,Diesel,Multi-purpose Vehicle/Station-wagon,21
2021,PERODUA,Petrol,Multi-purpose Vehicle/Station-wagon,10
2021,PEUGEOT,Petrol,Multi-purpose Vehicle/Station-wagon,
2021,POLESTAR,Others,Multi-purpose Vehicle/Station-wagon,
2021,PORSCHE,Petrol,Multi-purpose Vehicle/Station-wagon,
2021,PORSCHE,Others,Multi-purpose Vehicle/Station-wagon,1
2021,RENAULT,Petrol,Multi-purpose Vehicle/Station-wagon,
2021,RENAULT,Diesel,Multi-purpose Vehicle/Station-wagon,81
2021,RENAULT,Others,Multi-purpose Vehicle/Station-wagon,
2021,ROLLS ROYCE,Petrol,Multi-purpose Vehicle/Station-wagon,
2021,SEAT,Petrol,Multi-purpose Vehicle/Station-wagon,14
2021,SEAT,Others,Multi-purpose Vehicle/Station-wagon,1
2021,SKODA,Petrol,Multi-purpose Vehicle/Station-wagon,1
2021,SKODA,Others,Multi-purpose Vehicle/Station-wagon,11
2021,SSANGYONG,Petrol,Multi-purpose Vehicle/Station-wagon,
2021,SSANGYONG,Diesel,Multi-purpose Vehicle/Station-wagon,8
2021,SUBARU,Petrol,Multi-purpose Vehicle/Station-wagon,11
2021,SUBARU,Others,Multi-purpose Vehicle/Station-wagon,
2021,SUZUKI,Petrol,Multi-purpose Vehicle/Station-wagon,
2021,SUZUKI,Others,Multi-purpose Vehicle/Station-wagon,
2021,TESLA,Others,Multi-purpose Vehicle/Station-wagon,2
2021,TOYOTA,Petrol,Multi-purpose Vehicle/Station-wagon,864
2021,TOYOTA,Diesel,Multi-purpose Vehicle/Station-wagon,3
